Urbanization_level,Age,Self_efficacy,Inservice_training,Digital_activity,Gender,Information_skills,Teacher_type
3,34,0,0,0.4,0,1.09722222222222,1
1,44, , ,0.3,0,1.09722222222222,1
3,39,1,1,0.525,0,1.09722222222222,1
2,36,0.4,0.4,0.475,0,1.09722222222222,1
2,42, , ,0.5,0,1.09722222222222,1
1,42, , ,0.325,1,1.09722222222222,1
2,52, , ,0.525,0,1.10277777777778,1
2,59, , ,0.4,0,1.10277777777778,1
3,41, , ,0.35,0,1.10555555555556,1
2,45,0.2,0.2,0.4,0,1.10833333333333,1
1,57, , ,0.3,0,1.11111111111111,1
3,37, , ,0.45,0,1.11111111111111,1
1,55, , ,0.325,0,1.11111111111111,1
3,42, , ,0.4,0,1.11111111111111,1
3,57,0,0,0.4,0,1.11111111111111,1
3,63,0,0,0.325,0,1.11111111111111,1
3,62, , ,0.45,0,1.11666666666667,1
3,53, , ,0.425,1,1.11666666666667,1
1,32,0.2,0,0.4,0,1.11805555555556,1
3,51, , ,0.45,1,1.11805555555556,1
3,61, , ,0.425,0,1.12222222222222,1
3,41, , ,0.425,0,1.125,1
3,48,0,0,0.25,0,1.125,1
3,51, , ,0.325,1,1.125,1
3,35,0.8,0.4,0.525,0,1.12916666666667,1
3,64, , ,0.475,0,1.13055555555556,1
3,57,0,0,0.375,0,1.13055555555556,1
3,57,0,0,0.35,0,1.13055555555556,1
3,54,1,1,0.3,1,1.13194444444444,1
2,46, , ,0.5,0,1.13611111111111,1
3,53,0,0,0.45,0,1.1375,1
1,57, , ,0.375,0,1.13888888888889,1
3,47, , ,0.375,0,1.13888888888889,1
2,55, , ,0.225,1,1.13888888888889,1
1,64, , ,0.25,1,1.14027777777778,1
1,50,0.8,0.8,0.625,0,1.14444444444444,1
3,35,1,0.2,0.425,0,1.14583333333333,1
1,48,0.4,0,0.5,1,1.14583333333333,1
2,37, , ,0.525,0,1.15,1
3,55, , ,0.25,0,1.15277777777778,1
3,60, , ,0.425,0,1.15277777777778,1
1,44,0.4,0,0.45,0,1.15277777777778,1
3,49,0,0,0.525,0,1.15555555555556,1
1,56, , ,0.45,0,1.15555555555556,1
3,55,0.2, ,0.25,0,1.15694444444444,1
3,39,0.4,0.4,0.5,1,1.16527777777778,1
2,53,0.2,0,0.4,1,1.16666666666667,1
1,44,0.6,0.2,0.4,0,1.16666666666667,1
3,36,0.6,0,0.475,0,1.16666666666667,1
3,46, , ,0.45,0,1.17222222222222,1
3,30, , ,0.6,0,1.17222222222222,1
3,52,0,0,0.55,1,1.17222222222222,1
3,47,0.4,0.2,0.325,0,1.17361111111111,1
3,42,0.2,0,0.375,0,1.17361111111111,1
3,46,0,0,0.525,0,1.18055555555556,1
3,40,1,0,0.45,0,1.18055555555556,1
3,43,1,0,0.575,0,1.18611111111111,1
2,50, , ,0.4,0,1.19444444444444,1
3,54, , ,0.6,0,1.19444444444444,1
1,45,0.2,0.2,0.5,0,1.19444444444444,1
3,58,0,0,0.575,0,1.19444444444444,1
1,47,0.2,0.2,0.375,0,1.19444444444444,1
3,36,1,0.2,0.475,1,1.19444444444444,1
3,59,1,0.6,0.525,1,1.19444444444444,1
3,46, , ,0.25,0,1.2,1
2,35,0.8,0.8,0.425,0,1.2,1
3,46,0.2,0,0.4,0,1.20694444444444,1
2,46,1,0.2,0.225,0,1.20694444444444,1
3,36,0.8,0.2,0.575,0,1.20833333333333,1
3,59, , ,0.35,0,1.20833333333333,1
3,56,0.4,0.4,0.6,0,1.20833333333333,1
1,40, , ,0.45,0,1.20833333333333,1
2,33,1,0.4,0.5,0,1.20833333333333,1
3,59, , ,0.475,0,1.20833333333333,1
3,43, , ,0.425,0,1.21388888888889,1
3,53,0,0,0.525,0,1.21527777777778,1
3,37,0,0,0.5,0,1.21527777777778,1
3,40, , ,0.425,1,1.21527777777778,1
3,49, , ,0.45,0,1.21944444444444,1
3,47, , ,0.525,0,1.22222222222222,1
3,49,0.4,0.2,0.35,0,1.22222222222222,1
3,45, , ,0.5,0,1.22222222222222,1
3,35,0.8,0.8,0.5,0,1.22222222222222,1
1,46, , ,0.2,0,1.22222222222222,1
3,54,1, ,0.6,1,1.22222222222222,1
2,42,0.8,0,0.3,1,1.22222222222222,1
3,35,0.8,0,0.475,0,1.22222222222222,1
1,40,0.2,0.2,0.575,0,1.22777777777778,1
3,54, , ,0.425,0,1.22777777777778,1
1,62,0,0,0.475,0,1.22777777777778,1
3,57,0.8,0.2,0.475,1,1.22777777777778,1
3,42,1,0.2,0.6,1,1.22916666666667,1
1,46,1,1,0.55,0,1.22916666666667,1
1,59,0.6,0.4,0.6,0,1.22916666666667,1
2,58,1, ,0.425,1,1.23472222222222,1
3,29,0.8,0,0.575,0,1.23611111111111,1
2,39, , ,0.575,0,1.23611111111111,1
3,50,1,1,0.65,1,1.23611111111111,1
3,42, , ,0.375,1,1.23611111111111,1
3,41,1,1,0.55,1,1.23611111111111,1
2,49,0.6,0.2,0.425,0,1.24166666666667,1
2,48, , ,0.175,0,1.24166666666667,1
3,56, , ,0.475,0,1.24305555555556,1
2,49,0.2,0,0.25,0,1.24861111111111,1
3,42,0.4,0,0.4,1,1.25,1
1,40,1,0,0.45,1,1.25,1
3,58, , ,0.625,0,1.25,1
3,62, , ,0.5,0,1.25555555555556,1
3,40,0,0,0.5,0,1.25555555555556,1
3,45,0.6,0.4,0.475,0,1.25694444444444,1
2,56, , ,0.3,0,1.25694444444444,1
3,49, , ,0.5,0,1.25694444444444,1
3,29,0,0,0.675,0,1.25694444444444,1
2,41,0.6,0.4,0.45,0,1.2625,1
3,43, , ,0.425,0,1.26388888888889,1
3,48,0,0,0.45,0,1.26388888888889,1
3,58, , ,0.4,0,1.26388888888889,1
2,35, , ,0.5,0,1.26388888888889,1
3,63, , ,0.3,1,1.26388888888889,1
3,46,0.8,0.8,0.4,0,1.26388888888889,1
2,58, , ,0.525,0,1.26388888888889,1
3,59, , ,0.375,0,1.26944444444444,1
2,57, , ,0.45,1,1.275,1
3,33, , ,0.4,0,1.27777777777778,1
1,52, , ,0.4,1,1.27777777777778,1
3,31,0.6,0,0.35,0,1.27777777777778,1
1,46,1,0.8,0.75,0,1.28194444444444,1
1,48,0,0,0.275,0,1.28472222222222,1
2,49, , ,0.45,0,1.28472222222222,1
3,41,0.6,0.2,0.475,0,1.29166666666667,1
3,41,1,0.6,0.625,1,1.29166666666667,1
1,48, , ,0.475,0,1.29166666666667,1
3,41,1,0,0.5,0,1.29166666666667,1
3,50, ,1,0.5,0,1.29166666666667,1
3,60,0,0,0.425,1,1.29166666666667,1
1,32, , ,0.25,0,1.29444444444444,1
1,32, , ,0.25,0,1.29444444444444,1
2,54, , ,0.4,0,1.29861111111111,1
3,45,0.8,0.8,0.425,0,1.30555555555556,1
3,49,1,1,0.4,0,1.30555555555556,1
2,50,1,0,0.7,0,1.30555555555556,1
3,60, , ,0.45,1,1.30972222222222,1
3,50,0.4,0,0.575,1,1.31111111111111,1
1,54, , ,0.525,0,1.3125,1
2,57,0.4,0,0.45,0,1.3125,1
2,52,0.4,0.4,0.25,1,1.3125,1
1,48, , ,0.65,0,1.3125,1
2,52, , ,0.35,0,1.31805555555556,1
1,46,0,0,0.45,1,1.31944444444444,1
3,34, , ,0.65,1,1.31944444444444,1
3,54,0.4,0,0.45,0,1.32638888888889,1
3,29,0.8,0.8,0.6,0,1.32638888888889,1
3,44,0.4,0,0.35,0,1.32638888888889,1
2,48,0.8,0.8,0.575,0,1.32638888888889,1
1,34, , ,0.425,0,1.33194444444444,1
3,47, , ,0.275,1,1.33194444444444,1
2,40, , ,0.4,1,1.33194444444444,1
2,53,0.6,0.2,0.5,0,1.33333333333333,1
3,52,0,0,0.35,0,1.33333333333333,1
1,49,0.4,0.4,0.5,0,1.33333333333333,1
1,38, , ,0.55,0,1.33333333333333,1
3,46, , ,0.425,0,1.33333333333333,1
3,46,0.4,0,0.4,0,1.33333333333333,1
2,59,0,0,0.55,0,1.33333333333333,1
2,57,0,0,0.375,0,1.34027777777778,1
3,33,0.6,0,0.5,1,1.34027777777778,1
3,33, , ,0.525,0,1.34722222222222,1
2,31, , ,0.7,0,1.34722222222222,1
3,63, , ,0.575,0,1.34722222222222,1
3,53, , ,0.475,0,1.34722222222222,1
3,36, , ,0.375,0,1.34722222222222,1
1,29, , ,0.5,0,1.34722222222222,1
3,55, , ,0.3,0,1.34722222222222,1
3,46, , ,0.275,0,1.35277777777778,1
3,43, , ,0.275,0,1.35277777777778,1
3,44, , ,0.45,0,1.35416666666667,1
1,51, , ,0.625,0,1.35416666666667,1
3,57,0.6,0.4,0.5,0,1.35416666666667,1
2,59,0.8,0.8,0.375,0,1.35833333333333,1
3,32,0.2,0,0.475,0,1.36111111111111,1
3,44,1,1,0.5,0,1.36111111111111,1
3,44,0.6,0,0.525,0,1.36111111111111,1
3,63,0.4,0.2,0.675,0,1.36111111111111,1
3,44,1,0,0.45,1,1.36111111111111,1
3,56,0,0,0.475,1,1.36666666666667,1
3,57,1,0.6,0.5,0,1.36805555555556,1
2,57, , ,0.5,0,1.36805555555556,1
3,46, , ,0.4,0,1.36805555555556,1
3,47, , ,0.525,0,1.375,1
2,45,0.6,0.2,0.475,1,1.375,1
2,30,0.4,0.2,0.575,0,1.375,1
3,41, , ,0.475,0,1.375,1
2,51, , ,0.55,0,1.375,1
1,52, , ,0.575,0,1.375,1
3,50,1,1,0.85,1,1.375,1
1,33, , ,0.375,0,1.38194444444444,1
2,53, , ,0.3,0,1.38194444444444,1
2,37,1,0.8,0.525,0,1.38194444444444,1
3,47, , ,0.5,0,1.38611111111111,1
3,51, , ,0.425,0,1.38888888888889,1
3,43, , ,0.5,1,1.38888888888889,1
1,39, , ,0.7,0,1.38888888888889,1
3,46, , ,0.6,0,1.39444444444444,1
1,40, , ,0.425,1,1.39444444444444,1
3,39,1,0.4,0.55,0,1.39444444444444,1
3,31, , ,0.775,0,1.39444444444444,1
2,35,0.4,0,0.325,0,1.39583333333333,1
3,41,0.4,0,0.55,0,1.39583333333333,1
3,44, , ,0.475,0,1.40138888888889,1
3,49,0,0.2,0.375,0,1.40277777777778,1
1,39, , ,0.475,0,1.40277777777778,1
3,49, ,0,0.425,0,1.40277777777778,1
3,44,0.2,0,0.55,0,1.40277777777778,1
1,58, , ,0.425,1,1.40277777777778,1
3,52, , ,0.6,0,1.40833333333333,1
3,43,0.6,0.6,0.525,0,1.40833333333333,1
2,50,1,0.4,0.575,0,1.40972222222222,1
3,42, , ,0.45,1,1.40972222222222,1
3,63, , ,0.675,0,1.40972222222222,1
3,50,0,0,0.375,0,1.41527777777778,1
3,40,0.4,0.4,0.525,0,1.41666666666667,1
2,57, , ,0.425,0,1.41666666666667,1
1,37,1,0.4, ,0,1.41666666666667,1
2,56, , ,0.625,0,1.41666666666667,1
3,34,0.4,0.2,0.5,0,1.42222222222222,1
3,40,1,0.2,0.575,0,1.42361111111111,1
3,36, , ,0.475,1,1.42916666666667,1
3,44,0.6,0,0.5,0,1.43055555555556,1
3,34, , ,0.5,1,1.43055555555556,1
3,46, , ,0.55,1,1.43055555555556,1
3,35,1,0.6,0.575,1,1.43055555555556,1
3,55, , ,0.45,0,1.43055555555556,1
3,33,0.8,0.8,0.45,0,1.43055555555556,1
3,33, , ,0.625,1,1.43055555555556,1
1,36,1,0.4,0.45,1,1.43611111111111,1
3,26,0.6,0.2,0.45,0,1.4375,1
3,61,0.6,0.6,0.575,0,1.4375,1
1,47,0.2,0,0.4,0,1.4375,1
1,49,1,1,0.4,0,1.4375,1
3,46, , ,0.575,0,1.4375,1
3,49,0.6,0.4,0.55,0,1.44444444444444,1
3,45, , ,0.5,0,1.44444444444444,1
3,46,0.4,0,0.5,0,1.44444444444444,1
3,55,1,1,0.575,0,1.44444444444444,1
2,59,0.4,0,0.5,0,1.44444444444444,1
3,31, , ,0.475,1,1.44444444444444,1
3,40,1,0,0.45,1,1.44444444444444,1
3,52, , ,0.475,0,1.45,1
3,35,0.4,0,0.6,0,1.45,1
2,39,0,0,0.45,0,1.45138888888889,1
3,38,0.2,0,0.575,0,1.45833333333333,1
1,34, , ,0.55,1,1.45833333333333,1
3,38,0.8,0.8,0.575,0,1.45833333333333,1
3,33, , ,0.475,1,1.45833333333333,1
2,50, , ,0.575,0,1.46388888888889,1
3,42,0.6,0.4,0.45,1,1.46388888888889,1
3,55, , ,0.4,0,1.46388888888889,1
1,51,0.6,0,0.4,0,1.46527777777778,1
3,26,1,1,0.525,0,1.46944444444444,1
1,37,0.2,0,0.65,0,1.47222222222222,1
2,57,1,0.4,0.475,0,1.47222222222222,1
3,57,0.8,0,0.5,0,1.47222222222222,1
1,28,1,1,0.475,0,1.47222222222222,1
1,42, , ,0.6,0,1.47222222222222,1
2,51, , ,0.425,0,1.47222222222222,1
3,48,1,1,0.25,1,1.47222222222222,1
1,34, , ,0.425,0,1.47222222222222,1
1,35,1,0.2,0.5,0,1.47222222222222,1
1,59, , ,0.325,0,1.47222222222222,1
2,35, , ,0.425,1,1.47222222222222,1
3,38, , ,0.55,1,1.47222222222222,1
1,65,1,1,0.7,0,1.47777777777778,1
2,44,0.8,0,0.525,0,1.47777777777778,1
2,28,0.6,0,0.55,0,1.47916666666667,1
3,43,0.4,0,0.4,0,1.48472222222222,1
2,36, , ,0.7,1,1.48472222222222,1
3,51,0.8,0,0.425,1,1.48611111111111,1
2,33,0.6,0,0.45,0,1.48611111111111,1
3,47,0.6,0.2,0.45,0,1.48611111111111,1
2,54,0.8,0.2,0.275,0,1.48611111111111,1
3,37,1,1,0.4,0,1.48611111111111,1
3,47, , ,0.325,0,1.49166666666667,1
3,47,1,1,0.55,0,1.49305555555556,1
3,39,0.8,0,0.475,0,1.5,1
1,46, , ,0.45,0,1.5,1
3,44,0.8,0.2,0.55,0,1.5,1
1,32,0.8,0.6,0.6,1,1.5,1
3,41,0.8,0,0.55,0,1.5,1
1,40,0.2,0.4,0.525,1,1.5,1
2,31,1,1,0.675,1,1.5,1
3,45,0.6,0.2,0.425,0,1.50555555555556,1
3,54,0.4,0.2,0.475,1,1.50694444444444,1
3,35,0.8,0,0.575,0,1.51111111111111,1
3,47,0.8,0.2,0.55,0,1.51388888888889,1
3,42, , ,0.625,0,1.51388888888889,1
3,40,0.4,0,0.35,0,1.51388888888889,1
3,26, , ,0.5,0,1.51805555555556,1
3,31, , ,0.475,0,1.51944444444444,1
3,43,1,0,0.45,0,1.52638888888889,1
2,52,0.2,0.4,0.55,0,1.52638888888889,1
1,28, , ,0.55,0,1.52777777777778,1
3,36,1,0.6,0.475,0,1.52777777777778,1
2,55,1,1,0.475,1,1.52777777777778,1
3,65, , ,0.575,0,1.52777777777778,1
3,30,1,0.8,0.55,0,1.52777777777778,1
2,38,0.8,0.4,0.375,1,1.52777777777778,1
3,38,1,1,0.625,0,1.52777777777778,1
3,30, , ,0.6,1,1.52777777777778,1
2,50,1,1,0.525,0,1.52777777777778,1
3,56,0.2,0,0.575,1,1.53333333333333,1
3,56,0.2,0,0.575,1,1.53333333333333,1
2,45,1,0.2,0.525,0,1.53333333333333,1
2,50,0,0,0.35,0,1.53472222222222,1
3,31,1,0.2,0.5,0,1.53472222222222,1
3,56, ,1,0.55,0,1.53472222222222,1
3,40,0.8,0.8,0.525,0,1.53472222222222,1
1,46,0,0,0.45,0,1.53888888888889,1
1,28, , ,0.675,1,1.54027777777778,1
3,59,0,0,0.475,0,1.54166666666667,1
3,57,1,1,0.625,0,1.54166666666667,1
3,47,1,1,0.5,1,1.54722222222222,1
3,30,0.6,0,0.5,0,1.54861111111111,1
1,54, , ,0.725,0,1.54861111111111,1
3,42, , ,0.4,0,1.54861111111111,1
3,39, , ,0.55,0,1.55555555555556,1
2,29,1,1,0.575,0,1.55555555555556,1
3,38,1,1,0.45,1,1.55555555555556,1
3,38,1,0,0.5,0,1.55555555555556,1
3,50,1,1,0.6,1,1.55555555555556,1
3,35,1,0.6,0.6,1,1.55555555555556,1
3,60,1,1,0.55,1,1.55555555555556,1
3,46,0.8,0.6,0.55,0,1.5625,1
3,48,1,0.6,0.525,0,1.56666666666667,1
3,36,1,1,0.575,1,1.56944444444444,1
3,41,0.2,0,0.475,0,1.575,1
3,41,0.2,0,0.45,0,1.57638888888889,1
2,31,1,0.8,0.475,0,1.57638888888889,1
3,28,1,0.8,0.525,1,1.57638888888889,1
1,51,1,0.2,0.225,0,1.58333333333333,1
3,31, , ,0.7,1,1.58333333333333,1
3,47,1,0,0.575,1,1.58333333333333,1
1,40, , ,0.5,1,1.58333333333333,1
1,39, , ,0.6,1,1.58333333333333,1
3,36,0.8,0.8,0.6,0,1.58333333333333,1
3,42, , ,0.525,0,1.58888888888889,1
3,54,1,0,0.525,0,1.58888888888889,1
3,30,0.8,0.8,0.525,1,1.59027777777778,1
1,35,1, ,0.525,0,1.59722222222222,1
2,43, , ,0.625,0,1.59722222222222,1
2,41, , ,0.425,0,1.59722222222222,1
3,37,1,1,0.55,1,1.59722222222222,1
3,49, , ,0.475,0,1.60416666666667,1
3,27,0.4,0.4,0.45,0,1.61111111111111,1
3,44,1,0.8,0.45,0,1.61111111111111,1
3,52,1,0,0.6,1,1.61111111111111,1
2,28,0.8,0,0.525,0,1.61111111111111,1
1,46, , ,0.6,0,1.61111111111111,1
1,27,1,1,0.7,0,1.61111111111111,1
1,57,0.8,0.8,0.525,0,1.61666666666667,1
3,35,0.8,0.8,0.55,0,1.61805555555556,1
2,38,1,0.2,0.45,0,1.625,1
3,45,0.8,0.2,0.675,0,1.625,1
3,31, , ,0.475,0,1.625,1
1,54, ,0.8,0.5,0,1.625,1
3,46,1,1,0.5,0,1.625,1
2,26,1,1,0.45,0,1.625,1
2,30,0.6,0.4,0.5,0,1.63055555555556,1
3,38,1,1,0.45,0,1.63888888888889,1
3,37,0.8,0.2,0.55,0,1.63888888888889,1
3,32,1,1,0.525,1,1.63888888888889,1
2,35,1,1,0.625,0,1.63888888888889,1
3,31,0.6,0.6,0.6,1,1.63888888888889,1
1,51, , ,0.275,1,1.63888888888889,1
1,33,1,0.4,0.575,1,1.63888888888889,1
3,37,1,1,0.625,1,1.63888888888889,1
2,34,1,0.6,0.65,1,1.63888888888889,1
2,28, , ,0.65,0,1.65277777777778,1
3,32,0.8,0.2,0.3,0,1.65277777777778,1
3,49,1,0,0.525,1,1.65277777777778,1
3,48, , ,0.675,1,1.65277777777778,1
2,41,0.8,0,0.425,0,1.65833333333333,1
2,37,0.8,0.8,0.625,0,1.65972222222222,1
3,31,1,0.2,0.475,0,1.65972222222222,1
2,39,0.2,0,0.4,0,1.66666666666667,1
3,43, , ,0.45,0,1.66666666666667,1
3,61, , ,0.5,1,1.66666666666667,1
3,41,0.6,0,0.475,1,1.66666666666667,1
3,31, , ,0.45,1,1.67222222222222,1
3,47,1,0.8,0.55,1,1.67361111111111,1
3,27,1,1,0.625,1,1.68055555555556,1
2,53,1,1,0.525,1,1.68055555555556,1
3,34,1,1,0.525,1,1.68055555555556,1
3,37,1,1,0.525,1,1.68055555555556,1
2,54,1,1,0.55,1,1.68055555555556,1
3,56,0.4,0.2,0.425,0,1.6875,1
2,38,1,0,0.6,0,1.69444444444444,1
3,29, , ,0.4,0,1.69444444444444,1
3,36,0.8,0.8,0.5,0,1.7,1
3,40, , ,0.5,0,1.70138888888889,1
2,45, , ,0.5,1,1.70138888888889,1
2,54,0.4,0.4,0.45,0,1.70694444444444,1
3,34,0,0,0.5,0,1.70833333333333,1
2,44, , ,0.5,0,1.72222222222222,1
3,51,1,1,0.45,0,1.72222222222222,1
3,42,1,0,0.525,1,1.72222222222222,1
3,38,1,0,0.675,1,1.72222222222222,1
3,39, , ,0.6,1,1.72222222222222,1
2,49, , ,0.6,1,1.72222222222222,1
3,40,0.6,0.6,0.475,0,1.72222222222222,1
3,32,0.6,0.4,0.55,0,1.72777777777778,1
3,52, , ,0.575,0,1.74305555555556,1
3,28, ,1,0.525,0,1.75,1
3,55,1,1,0.55,0,1.75,1
3,49,1,0,0.7,1,1.75,1
1,37, , ,0.475,0,1.76388888888889,1
1,52, , ,0.55,0,1.76388888888889,1
3,31,1,1,0.475,1,1.76388888888889,1
3,28, , ,0.55,0,1.76388888888889,1
3,33, , ,0.55,0,1.77777777777778,1
3,46,1,0,0.725,0,1.77777777777778,1
3,45,0.2,0,0.775,0,1.77777777777778,1
3,41,0.4,0,0.625,0,1.77777777777778,1
3,32,1,0,0.75,1,1.79166666666667,1
2,30,1,1,0.5,1,1.80555555555556,1
2,45,1,1,0.425,0,1.80555555555556,1
3,37,1,1,0.675,1,1.81111111111111,1
3,47,1,1,0.55,1,1.8125,1
1,39,1,1,0.575,1,1.83333333333333,1
2,40, , ,0.55,1,1.83333333333333,1
3,49,1,1,0.525,0,1.83888888888889,1
3,52,1,0.8,0.375,1,1.88888888888889,1
2,38, , ,0.55,1,1.94444444444444,1
2,40, , ,0.4,0,0.263888888888889,1
3,38, , ,0.475,1,0.333333333333333,1
2,48,0.4,0,0.375,0,0.483333333333333,1
3,58,0.4,0,0.5,0,0.513888888888889,1
3,62,0,0,0.325,0,0.527777777777778,1
3,52,0.4,0,0.375,1,0.541666666666667,1
1,33,0.2,0,0.375,1,0.544444444444445,1
2,65, , ,0.5,0,0.552777777777778,1
3,37, , ,0.55,1,0.593055555555556,1
3,51, , ,0.325,0,0.602777777777778,1
3,37, , ,0.35,0,0.608333333333333,1
3,56, , ,0.325,0,0.641666666666667,1
2,57, , ,0.525,0,0.644444444444444,1
3,62, , ,0.3,1,0.65,1
3,43,1,1,0.475,1,0.666666666666667,1
3,49,1,0,0.275,0,0.677777777777778,1
2,48, , ,0.5,0,0.680555555555556,1
3,56, , ,0.55,1,0.708333333333333,1
3,54,1,0.4,0.375,1,0.708333333333333,1
3,61, , ,0.475,1,0.722222222222222,1
1,50,0.4,0.2,0.425,0,0.736111111111111,1
2,42, , ,0.4,1,0.777777777777778,1
3,49,0,0,0.35,0,0.783333333333333,1
1,58, ,0,0.525,0,0.783333333333333,1
3,54,0,0,0.325,0,0.798611111111111,1
3,30,0.4,0,0.575,0,0.805555555555556,1
3,37, , ,0.55,0,0.811111111111111,1
3,36,0,0.2,0.475,0,0.811111111111111,1
3,41, , ,0.45,0,0.819444444444444,1
3,63, , ,0.4,0,0.823611111111111,1
1,47, , ,0.425,0,0.847222222222222,1
2,54, , ,0.3,0,0.847222222222222,1
1,38,1,1,0.4,1,0.847222222222222,1
3,49,0.6,0,0.425,0,0.875,1
2,37, , ,0.35,1,0.888888888888889,1
3,60,0.8,0.4,0.55,0,0.902777777777778,1
1,64, , ,0.275,0,0.908333333333333,1
3,54,0,0,0.45,1,0.9125,1
3,56, , ,0.65,0,0.913888888888889,1
3,54,0.8,0.6,0.525,0,0.913888888888889,1
1,51,0,0,0.525,0,0.916666666666667,1
3,44,0,0,0.45,0,0.922222222222222,1
3,59, , ,0.2,1,0.927777777777778,1
3,32, , ,0.35,1,0.930555555555556,1
1,52, , ,0.475,1,0.933333333333333,1
3,57,1,1,0.475,0,0.936111111111111,1
3,50,0,0,0.3,0,0.944444444444444,1
3,33, , ,0.275,0,0.944444444444444,1
1,47, , ,0.55,0,0.944444444444444,1
3,49,0.8,0.2,0.55,0,0.958333333333333,1
3,59,1,0.2,0.35,0,0.958333333333333,1
2,49, , ,0.4,1,0.972222222222222,1
3,34,0.4,0,0.5,1,0.972222222222222,1
3,47,0.2,0,0.525,0,0.986111111111111,1
1,46,0,0,0.45,0,0.986111111111111,1
3,55,0,0,0.475,0,0.986111111111111,1
3,61,0.6,0.6,0.55,1,0.991666666666667,1
3,57, , ,0.5,0,0.993055555555556,1
3,56,0.6,0,0.375,0,0.998611111111111,1
3,31, , ,0.575,0,0.998611111111111,1
2,60,0.8,0.4,0.425,0,1,1
3,54, , ,0.325,0,1,1
2,30,1, ,0.475,0,1,1
3,40, , ,0.35,0,1,1
3,48,1,0.6,0.475,0,1.00277777777778,1
3,53,0,0,0.35,1,1.00694444444444,1
1,37, , ,0.35,0,1.01111111111111,1
3,52, , ,0.525,0,1.01388888888889,1
3,49, , ,0.5,0,1.01388888888889,1
3,50, , ,0.425,0,1.01388888888889,1
3,55, , ,0.3,0,1.01388888888889,1
3,31, , ,0.625,0,1.02083333333333,1
2,34, , ,0.775,0,1.02777777777778,1
3,49,0.2,0,0.575,1,1.02777777777778,1
3,45, , ,0.375,0,1.03333333333333,1
2,52,0.8,0.2,0.55,0,1.03333333333333,1
3,59, , ,0.425,0,1.03472222222222,1
3,61, , ,0.575,0,1.03888888888889,1
3,43, , ,0.3,0,1.04166666666667,1
1,62,0.8,0.4,0.3,0,1.04444444444444,1
1,51, , ,0.425,0,1.04583333333333,1
3,47,0,0,0.325,0,1.04722222222222,1
1,62, , ,0.45,0,1.04722222222222,1
3,53, , ,0.45,0,1.04861111111111,1
3,54,1,0,0.375,0,1.05555555555556,1
3,39,1,0.4,0.5,0,1.05555555555556,1
3,63, , ,0.55,1,1.05555555555556,1
2,47, , ,0.325,1,1.05972222222222,1
3,48,1,1,0.625,1,1.06111111111111,1
2,58, , ,0.375,0,1.0625,1
3,38, , ,0.5,0,1.06944444444444,1
3,39,0.2,0,0.375,1,1.06944444444444,1
2,39, , ,0.5,1,1.06944444444444,1
3,47,0.4,0.2,0.425,0,1.075,1
3,38, , ,0.475,0,1.075,1
2,55, , ,0.3,1,1.075,1
3,45, ,0.4,0.5,0,1.07638888888889,1
1,56,1,1,0.225,0,1.07638888888889,1
3,56, , ,0.4,0,1.07638888888889,1
2,46,0,0,0.35,0,1.08333333333333,1
3,56,0.2,0,0.5,0,1.08333333333333,1
1,49, , ,0.375,0,1.08888888888889,1
1,43,0.4,0.4,0.275,0,1.08888888888889,1
3,52,0,0,0.425,0,1.09027777777778,1
2,46, ,0,0.35,0,1.09722222222222,1
1,61, , ,0.45,0,1.09722222222222,1
3,52,0.2,0,0.2,0,1.09722222222222,1
2,56, , ,0.5,0,1.09722222222222,1
3,47, , ,0.375,0,1.10138888888889,1
2,56, , ,0.475,0,1.10277777777778,1
3,60, , ,0.425,0,1.10833333333333,1
3,58,0.6,0.2,0.425,1,1.10972222222222,1
2,58, , ,0.45,0,1.11111111111111,1
3,46,1,0,0.475,1,1.11111111111111,1
3,48,0.8,0,0.5,0,1.11111111111111,1
1,62,0.2,0,0.55,1,1.11111111111111,1
2,56,0.6, ,0.475,1,1.11111111111111,1
3,36, , ,0.625,0,1.11666666666667,1
1,53,0.4,0.2,0.7,1,1.11666666666667,1
3,47,0.6,0,0.425,0,1.11805555555556,1
2,42, , ,0.575,1,1.12222222222222,1
1,58, , ,0.175,0,1.12361111111111,1
2,33,0.8,0.8,0.5,0,1.125,1
2,58,1,1,0.375,0,1.12777777777778,1
1,54,0,0,0.5,1,1.13611111111111,1
1,40, , ,0.475,0,1.13888888888889,1
3,62,1,1,0.625,0,1.13888888888889,1
3,57, , ,0.45,0,1.14444444444444,1
2,55,0.4,0.4,0.375,0,1.14583333333333,1
3,41, , ,0.5,0,1.15,1
3,37,0.8,0.6,0.45,0,1.15277777777778,1
3,29,1,0,0.65,0,1.15277777777778,1
3,48,0.4,0,0.25,0,1.15833333333333,1
3,53, , ,0.45,0,1.15833333333333,1
3,61, , ,0.6,0,1.15833333333333,1
3,43,1,0.8,0.35,1,1.15833333333333,1
1,46,0.6,0,0.35,0,1.15972222222222,1
3,43,0,0,0.475,0,1.1625,1
1,54,0.6,0.4,0.375,1,1.16527777777778,1
1,39, , ,0.45,0,1.16666666666667,1
3,54,1,1,0.5,0,1.16666666666667,1
1,50, , ,0.475,0,1.16666666666667,1
1,54, , ,0.425,1,1.17361111111111,1
3,50,0.2,0,0.475,0,1.17777777777778,1
3,62, , ,0.425,0,1.17916666666667,1
